Дайвинг/Безопасность/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/_/v/_vgs1327_580l400_1_.jpg,https://www.batiskaf.ru/buj-gladysh-s-gruzovym-karmanom.html,Буй ГЛАДЫШ с грузовым карманом,4750руб.,GLADYSH,Да,"Самый легкий, самый быстрый, самый прочный буй в своем классе.
"
Снаряжение для подводной охоты/Грузовые системы/Грузовые жилеты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/7/0/7059-dsc_3017_red_800l600__1_.jpg,https://www.batiskaf.ru/zhilet-razgruzochnyj-bronik-kumufljazh.html,Жилет БРОНИК разгрузочный кумуфляж,3600руб.,SGV02/RD2,Да,Разгрузочный жилет позволяет охотнику равномерно распределить груз по телу.
Распродажа/Подводная охота/Аксессуары для ружей/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/a/m/ammort1_1_.jpg,https://www.batiskaf.ru/amortizator-linja-scorpena.html,Амортизатор линя SCORPENA,90руб.,SCO15156087,Да,"Амортизатор является одной из неотъемлемых деталей ружья для подводной охоты. Он необходим для правильной укладки линя на ружье без провисания. Также амортизатор смягчает рывки подстреленной рыбы. Крупная рыба при первых рывках может порвать себя или линь и сойти. Амортизатор помогает погасить рывки, снижая, таким образом, вероятность потери добычи. Скручиванию и запутыванию линя препятствует вращающийся ветрлюжок. Для быстрого и удобного отсоединения от ружья линя с гарпуном, для замены на запасной линь с гарпуном и для снятия рыбы, простреленной насквозь, в конструкции предусмотрен карабин."
Снаряжение для подводной охоты/Грузовые системы/Грузовые жилеты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/i/m/img_1622_1_.jpg,https://www.batiskaf.ru/sistema-gruzovaja-scorpena.html,Система грузовая SCORPENA,6720руб.,SCO500180,Да,"Предназначена для разгрузки поясницы, распределяя вес грузов по телу подводного охотника. Используется совместно с грузовым ремнем с гидрокостюмами толщиной более 5 мм. Благодаря использованию пряжек, а не заклепок, имеет возможность подгонки под рост и размер подводного охотника. Выпускается в нескольких вариантах - 4, 6, 8 и 10 кг."
Снаряжение для подводной охоты/Грузовые системы/Грузовые жилеты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/_/-/_-3_1_.jpg,https://www.batiskaf.ru/zhilet-kompensator-gruzovoj-scorpena-v-2-5-bez-kamery.html,Жилет-компенсатор грузовой SCORPENA без камеры,3390руб.,SCO50011089,Да,"Данная модель без камеры
Уникальный грузовой жилет который позволяет подводному охотнику более равномерно распределить груза по телу. 
"
Распродажа/Экипировка/Ласты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/1/5/15472__mundial-one_-flex-1_1_1_.jpg,https://www.batiskaf.ru/lasty-mundial-one.html,Ласты для подводной охоты Mundial One,5200руб.,15472,Да,"Эти ласты разработаны для начинающих пловцов и подводных охотников с небольшим опытом.
"
Дайвинг/Фонари/Аккумуляторные/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/1/6/16764_750x0.jpg,https://www.batiskaf.ru/fonar-fenix-sd11.html,Фонарь Fenix SD11,8985руб.,SD11,Да,"Fenix SD11 оснащен двумя диодами, чтобы давать наиболее подходящий для подводной фотографии свет. Погружаться с этим фонарем можно на глубину ста метров, а встроенный механизм индикации заряда позволяет вовремя заметить, что аккумулятор нуждается в замене. "
Снаряжение для подводной охоты/Приборы/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc_5055_580l400_1_.jpg,https://www.batiskaf.ru/remeshok-udlinitel-dlja-podvodnyh-chasov-vektor-100m.html,Ремешок-удлинитель для часов ВЕКТОР,680руб.,OD13049STRAP,Да,"Ремешок-удлинитель для подводных часов ""ВЕКТОР 100М"" SARGAN"
Снаряжение для подводной охоты/Грузовые системы/Грузовые жилеты/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/5/5/55-dsc_4512_580l400_1_.jpg,https://www.batiskaf.ru/zhilet-razgruzochnyj-bronik-chernyj.html,Жилет БРОНИК разгрузочный черный,3600руб.,SGV03,Да,Разгрузочный жилет позволяет охотнику равномерно распределить груз по телу.
Снаряжение для подводной охоты/Приборы/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc_1816_580l400_1_.jpg,https://www.batiskaf.ru/chasy-glubinomer-vektor-zheltye-knopki.html,Часы-глубиномер ВЕКТОР желтые кнопки,"
                    7225руб.                ",OD/090016/A-Yellow,Да,"""Вектор 100М"" - это водонепроницаемые часы для активного образа жизни.
Стиль и удобство. Часы ""Вектор 100М"" многофункциональны, практичны и невероятно надежны — эти качества, которые важны и для настоящего мужского аксессуара, и для человека, его носящего. Черный корпус и контрастные кнопки будут отлично смотреться у манжета как камуфляжного гидрокостюма, так и рубашки, добавляя эмоций в повседневную жизнь, как и само хобби, которое их породило."
Снаряжение для подводной охоты/Приборы/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc_1778_580l400_1_.jpg,https://www.batiskaf.ru/chasy-glubinomer-vektor-oranzhevye-knopki.html,Часы-глубиномер ВЕКТОР оранжевые кнопки,"
                    7225руб.                ",OD/090016/A-Orange,Да,"""Вектор 100М"" - это водонепроницаемые часы для активного образа жизни.
Стиль и удобство. Часы ""Вектор 100М"" многофункциональны, практичны и невероятно надежны — эти качества, которые важны и для настоящего мужского аксессуара, и для человека, его носящего. Черный корпус и контрастные кнопки будут отлично смотреться у манжета как камуфляжного гидрокостюма, так и рубашки, добавляя эмоций в повседневную жизнь, как и само хобби, которое их породило."
Снаряжение для подводной охоты/Приборы/,https://www.batiskaf.ru/media/catalog/product/cache/2/small_image/296x296/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc_1775_580l400_1_.jpg,https://www.batiskaf.ru/chasy-glubinomer-vektor-sinie.html,Часы-глубиномер ВЕКТОР синие кнопки,"
                    7225руб.                ",OD/090016/A-Blue,Да,"""Вектор 100М"" - это водонепроницаемые часы для активного образа жизни.
Стиль и удобство. Часы ""Вектор 100М"" многофункциональны, практичны и невероятно надежны — эти качества, которые важны и для настоящего мужского аксессуара, и для человека, его носящего. Черный корпус и контрастные кнопки будут отлично смотреться у манжета как камуфляжного гидрокостюма, так и рубашки, добавляя эмоций в повседневную жизнь, как и само хобби, которое их породило."
